Lot Area,Overall Qual,Overall Cond,Year Built,Gr Liv Area,Bedroom AbvGr,Garage Cars,SalePrice
9709.0,8.0,5.0,2007.0,2100.0,3.0,3.0,319500
10562.0,8.0,5.0,2007.0,2161.0,3.0,3.0,325624
13615.0,9.0,5.0,,1802.0,3.0,3.0,372000
13069.0,8.0,5.0,2004.0,2956.0,5.0,3.0,342000
12099.0,8.0,5.0,2004.0,2468.0,4.0,3.0,354000
,8.0,5.0,2003.0,,3.0,3.0,350000
11999.0,8.0,5.0,2003.0,2374.0,4.0,3.0,285000
12568.0,8.0,5.0,2007.0,1818.0,,3.0,281500
9926.0,7.0,5.0,2005.0,1614.0,3.0,3.0,245700
9254.0,8.0,5.0,2005.0,1721.0,3.0,2.0,232698
10732.0,8.0,5.0,,1828.0,3.0,3.0,250000
7577.0,6.0,5.0,2005.0,1362.0,2.0,2.0,194700
3901.0,6.0,5.0,2005.0,1302.0,1.0,2.0,204000
3903.0,6.0,5.0,2005.0,1302.0,1.0,2.0,200000
6289.0,6.0,5.0,2005.0,1362.0,2.0,2.0,207000
4590.0,8.0,5.0,2006.0,1554.0,2.0,2.0,209500
4590.0,8.0,,2006.0,1554.0,2.0,2.0,209500
6442.0,8.0,5.0,2006.0,1370.0,2.0,2.0,202500
7841.0,9.0,5.0,,1577.0,2.0,2.0,280000
7313.0,9.0,5.0,2005.0,1561.0,2.0,2.0,277500
7820.0,9.0,5.0,2007.0,1869.0,2.0,2.0,318061
6240.0,8.0,5.0,2006.0,1324.0,2.0,2.0,221370
3242.0,7.0,,2003.0,1405.0,,2.0,200000
15810.0,6.0,5.0,2007.0,1496.0,3.0,2.0,181755
10237.0,6.0,5.0,2005.0,,3.0,2.0,176000
10237.0,6.0,5.0,2005.0,1484.0,3.0,2.0,178900
13204.0,7.0,5.0,2006.0,,3.0,2.0,168165
8857.0,6.0,5.0,2006.0,1495.0,3.0,2.0,171925
9729.0,6.0,5.0,2006.0,1746.0,3.0,3.0,198444
12216.0,6.0,5.0,2005.0,1326.0,3.0,2.0,203000
9018.0,,5.0,2007.0,1456.0,3.0,2.0,179540
,7.0,5.0,2007.0,1302.0,3.0,2.0,176485
8899.0,7.0,5.0,2007.0,1340.0,3.0,2.0,181134
,,5.0,2006.0,1412.0,3.0,2.0,156932
8229.0,6.0,5.0,2007.0,1504.0,3.0,2.0,166000
7713.0,7.0,5.0,2007.0,1456.0,3.0,2.0,177594
7697.0,7.0,6.0,2007.0,1258.0,3.0,2.0,173500
3922.0,7.0,5.0,2006.0,1258.0,2.0,3.0,172500
3922.0,7.0,5.0,2006.0,1402.0,2.0,,194201
3621.0,8.0,5.0,2003.0,1589.0,2.0,3.0,226500
3710.0,7.0,5.0,2007.0,1266.0,2.0,,185485
14572.0,7.0,5.0,2004.0,1530.0,3.0,3.0,259000
16219.0,7.0,5.0,2004.0,1119.0,2.0,2.0,188500
11084.0,7.0,5.0,2004.0,1374.0,3.0,2.0,175000
11796.0,7.0,5.0,2004.0,1959.0,4.0,2.0,215000
10936.0,7.0,5.0,2006.0,1525.0,,2.0,206580
8244.0,7.0,,2004.0,1720.0,,2.0,183500
11950.0,7.0,5.0,2003.0,1394.0,3.0,2.0,165500
7875.0,7.0,5.0,2003.0,1948.0,4.0,2.0,211000
8063.0,,5.0,,1690.0,3.0,2.0,181000
8740.0,7.0,5.0,2002.0,1995.0,4.0,2.0,219500
7917.0,6.0,5.0,1999.0,1647.0,3.0,2.0,175000
9967.0,7.0,,2000.0,1430.0,3.0,2.0,170000
7750.0,7.0,5.0,2003.0,1320.0,3.0,2.0,162000
9487.0,6.0,5.0,2000.0,1690.0,3.0,2.0,187000
9649.0,6.0,5.0,1999.0,1644.0,3.0,2.0,185000
15623.0,10.0,5.0,1996.0,4476.0,4.0,3.0,745000
12191.0,8.0,5.0,1997.0,2551.0,4.0,3.0,384500
11000.0,8.0,5.0,2000.0,2285.0,4.0,,248000
11400.0,10.0,5.0,2001.0,2633.0,2.0,3.0,466500
10557.0,9.0,5.0,1998.0,3078.0,4.0,3.0,410000
11002.0,8.0,5.0,1998.0,2582.0,4.0,3.0,322500
10790.0,7.0,5.0,1998.0,2385.0,4.0,3.0,252000
21535.0,10.0,6.0,1994.0,4316.0,4.0,3.0,755000
9920.0,7.0,5.0,1996.0,2013.0,3.0,2.0,269790
11787.0,7.0,5.0,1996.0,2398.0,3.0,3.0,315750
9950.0,7.0,5.0,1995.0,2520.0,4.0,3.0,290000
12257.0,8.0,5.0,1995.0,2531.0,4.0,3.0,290000
12692.0,8.0,5.0,1992.0,3228.0,4.0,2.0,430000
11762.0,,5.0,1992.0,2202.0,4.0,2.0,263000
9044.0,8.0,5.0,1996.0,2538.0,4.0,3.0,330000
,7.0,6.0,2007.0,1369.0,3.0,2.0,213133
11830.0,8.0,5.0,2007.0,1542.0,3.0,3.0,260261
11670.0,,5.0,2006.0,1905.0,3.0,3.0,320000
15256.0,8.0,5.0,2007.0,1464.0,3.0,3.0,282922
10612.0,8.0,5.0,2006.0,1534.0,3.0,2.0,215000
12291.0,10.0,5.0,2007.0,1966.0,1.0,3.0,419005
13501.0,8.0,5.0,2006.0,1636.0,3.0,3.0,255000
9986.0,,5.0,2006.0,1795.0,2.0,,147000
9965.0,,5.0,2007.0,1528.0,3.0,2.0,235876
9416.0,7.0,5.0,2007.0,1726.0,3.0,3.0,311872
9849.0,7.0,6.0,2007.0,1689.0,3.0,3.0,248328
10000.0,8.0,5.0,2006.0,1588.0,3.0,3.0,227000
8847.0,8.0,5.0,2005.0,1538.0,3.0,2.0,260000
9158.0,,5.0,2007.0,,3.0,2.0,225000
8251.0,,5.0,2005.0,1506.0,3.0,2.0,249000
10084.0,8.0,5.0,2004.0,1694.0,3.0,2.0,307000
9605.0,7.0,5.0,2006.0,1977.0,3.0,3.0,250000
8778.0,8.0,5.0,2006.0,1830.0,3.0,3.0,221300
8640.0,8.0,5.0,,1338.0,3.0,2.0,208900
9000.0,7.0,5.0,2006.0,1335.0,3.0,2.0,210400
8640.0,8.0,5.0,2007.0,1792.0,3.0,2.0,255000
10411.0,5.0,5.0,2007.0,1588.0,3.0,2.0,212109
9000.0,8.0,5.0,2006.0,1959.0,3.0,3.0,270000
9000.0,8.0,5.0,2007.0,2610.0,4.0,2.0,303477
12217.0,8.0,5.0,,,3.0,3.0,310013
11096.0,8.0,5.0,2006.0,1656.0,3.0,3.0,249700
10207.0,7.0,6.0,2007.0,1761.0,3.0,2.0,227875
10440.0,8.0,5.0,2007.0,1584.0,2.0,2.0,261329
11824.0,,5.0,2006.0,1685.0,2.0,3.0,253000
10625.0,6.0,5.0,2004.0,2443.0,4.0,,265000
11143.0,8.0,5.0,2004.0,2466.0,4.0,2.0,340000
7500.0,6.0,5.0,2006.0,1100.0,3.0,0.0,146000
7500.0,7.0,5.0,2006.0,1143.0,3.0,,147000
12450.0,5.0,5.0,2003.0,1094.0,3.0,2.0,149000
7441.0,7.0,5.0,2006.0,1486.0,3.0,2.0,181000
8462.0,6.0,5.0,1994.0,1721.0,3.0,2.0,201000
11613.0,6.0,5.0,1993.0,1820.0,3.0,2.0,191750
8450.0,7.0,5.0,2000.0,1349.0,3.0,2.0,179000
16196.0,7.0,5.0,1998.0,1494.0,3.0,2.0,215000
8012.0,6.0,5.0,1992.0,1575.0,2.0,2.0,179200
8012.0,6.0,5.0,1980.0,1266.0,2.0,1.0,128000
9180.0,5.0,7.0,1983.0,884.0,2.0,2.0,144000
,5.0,5.0,1977.0,2020.0,4.0,2.0,144000
6285.0,5.0,5.0,1977.0,894.0,2.0,1.0,120750
8480.0,5.0,6.0,1963.0,970.0,2.0,2.0,132500
7420.0,5.0,5.0,1962.0,1057.0,3.0,2.0,132000
7758.0,5.0,7.0,1962.0,999.0,3.0,1.0,132500
6970.0,4.0,5.0,1961.0,1120.0,3.0,2.0,129000
13673.0,5.0,,1962.0,1696.0,3.0,1.0,143900
7476.0,5.0,7.0,1968.0,1040.0,3.0,2.0,145000
9945.0,5.0,5.0,1961.0,988.0,3.0,2.0,128500
6173.0,5.0,6.0,1967.0,902.0,3.0,1.0,125500
19522.0,7.0,5.0,1990.0,2503.0,3.0,2.0,300000
17542.0,7.0,7.0,1974.0,2167.0,3.0,2.0,294000
10751.0,5.0,5.0,1974.0,1037.0,2.0,2.0,129000
16647.0,5.0,,1975.0,,3.0,2.0,171000
12712.0,,7.0,1973.0,1055.0,2.0,2.0,147000
9572.0,8.0,5.0,1990.0,2810.0,4.0,2.0,302000
10678.0,8.0,5.0,1992.0,2872.0,4.0,2.0,285000
4379.0,8.0,5.0,2004.0,,2.0,2.0,214000
3523.0,8.0,5.0,2006.0,1151.0,2.0,2.0,166000
3784.0,8.0,5.0,2006.0,1565.0,2.0,2.0,193800
4230.0,7.0,5.0,2006.0,1352.0,2.0,2.0,208900
3606.0,7.0,5.0,2006.0,1352.0,2.0,2.0,194000
5330.0,8.0,5.0,,1550.0,2.0,2.0,207500
4274.0,7.0,5.0,2006.0,1241.0,1.0,2.0,199900
4251.0,7.0,,2006.0,1250.0,2.0,2.0,164700
2280.0,6.0,5.0,1999.0,1501.0,3.0,2.0,176500
3230.0,6.0,5.0,1999.0,1458.0,,2.0,176000
2117.0,6.0,5.0,2000.0,1512.0,2.0,2.0,168500
2117.0,6.0,5.0,2000.0,1573.0,3.0,2.0,177000
,6.0,5.0,2000.0,1525.0,3.0,2.0,177000
5105.0,7.0,5.0,2004.0,1102.0,2.0,2.0,148800
2645.0,8.0,5.0,1999.0,1441.0,2.0,2.0,174000
7399.0,7.0,5.0,1997.0,1950.0,3.0,2.0,239000
7321.0,7.0,5.0,1999.0,,3.0,2.0,204000
8010.0,8.0,5.0,2003.0,2048.0,3.0,2.0,301000
8413.0,8.0,5.0,1998.0,,3.0,2.0,312500
9466.0,8.0,5.0,1994.0,1494.0,1.0,2.0,279700
12000.0,7.0,6.0,1980.0,2362.0,3.0,2.0,255000
16157.0,5.0,7.0,1978.0,1432.0,2.0,2.0,194000
10768.0,5.0,,1976.0,1437.0,3.0,2.0,218000
3840.0,8.0,6.0,1978.0,1295.0,1.0,2.0,213750
9600.0,6.0,7.0,,1855.0,3.0,2.0,187000
9600.0,6.0,8.0,,1262.0,3.0,2.0,181500
17778.0,8.0,5.0,1981.0,2497.0,2.0,2.0,373000
18890.0,5.0,5.0,1977.0,2620.0,4.0,2.0,190000
7050.0,7.0,5.0,2001.0,1929.0,3.0,2.0,226000
11700.0,6.0,6.0,1968.0,1152.0,3.0,2.0,143450
8000.0,6.0,6.0,1970.0,2411.0,4.0,2.0,240050
8723.0,,6.0,1969.0,1082.0,3.0,,162500
11700.0,6.0,5.0,1968.0,1295.0,3.0,2.0,164000
11358.0,7.0,7.0,1972.0,1610.0,3.0,2.0,185000
9547.0,7.0,6.0,,1594.0,2.0,2.0,188500
10530.0,7.0,6.0,1993.0,2075.0,3.0,2.0,255000
11500.0,5.0,6.0,1976.0,1680.0,4.0,2.0,136905
10738.0,6.0,7.0,,1093.0,3.0,,158500
9600.0,7.0,6.0,,1242.0,3.0,2.0,175500
10800.0,6.0,5.0,1963.0,1052.0,3.0,1.0,127000
8050.0,5.0,6.0,1967.0,1107.0,3.0,1.0,127000
10355.0,5.0,5.0,1967.0,1214.0,3.0,1.0,143000
10289.0,5.0,7.0,1965.0,1073.0,3.0,2.0,156000
9503.0,5.0,5.0,1958.0,1344.0,2.0,1.0,144000
,5.0,4.0,,1728.0,6.0,1.0,119000
10899.0,4.0,,1964.0,1224.0,2.0,3.0,103000
12342.0,5.0,5.0,,1422.0,3.0,1.0,139900
12772.0,6.0,8.0,1960.0,958.0,2.0,1.0,151500
8892.0,,5.0,1960.0,1065.0,,2.0,126500
10482.0,6.0,8.0,1958.0,1138.0,3.0,1.0,145000
7535.0,5.0,7.0,1958.0,912.0,2.0,1.0,120000
7450.0,5.0,5.0,1956.0,1074.0,2.0,2.0,124000
8339.0,5.0,7.0,1959.0,882.0,3.0,1.0,106500
14357.0,5.0,5.0,1961.0,1187.0,2.0,2.0,140500
8243.0,5.0,7.0,1961.0,964.0,3.0,2.0,137500
8680.0,5.0,7.0,1960.0,894.0,3.0,1.0,117600
8800.0,7.0,6.0,1966.0,1200.0,3.0,2.0,163500
9200.0,6.0,5.0,1965.0,1042.0,3.0,2.0,161000
9350.0,6.0,7.0,1964.0,1302.0,3.0,1.0,158000
8800.0,6.0,7.0,1964.0,2154.0,5.0,2.0,224500
,,5.0,1964.0,1374.0,3.0,1.0,147000
22002.0,6.0,7.0,1959.0,1652.0,3.0,2.0,200000
14585.0,6.0,6.0,1960.0,1429.0,3.0,2.0,181900
7388.0,,6.0,,1327.0,3.0,,150750
9842.0,4.0,5.0,1962.0,1224.0,2.0,2.0,101800
8280.0,6.0,5.0,,932.0,2.0,1.0,124000
12172.0,5.0,7.0,1940.0,908.0,2.0,2.0,138500
5000.0,1.0,3.0,1946.0,334.0,1.0,0.0,39300
5000.0,3.0,3.0,1946.0,666.0,2.0,0.0,64500
3500.0,3.0,5.0,1945.0,670.0,2.0,0.0,64000
5175.0,5.0,,1958.0,808.0,2.0,1.0,112000
9500.0,6.0,6.0,1964.0,1977.0,4.0,2.0,165000
9600.0,5.0,6.0,1955.0,1150.0,2.0,1.0,144000
11345.0,5.0,5.0,1948.0,1920.0,4.0,2.0,137000
9492.0,5.0,5.0,1941.0,1376.0,3.0,,105000
9480.0,5.0,7.0,1942.0,1644.0,3.0,1.0,146500
8668.0,5.0,5.0,1968.0,1560.0,,3.0,126000
10050.0,5.0,,1966.0,1280.0,3.0,2.0,175000
9600.0,6.0,5.0,1961.0,1254.0,,2.0,158500
10150.0,5.0,5.0,1958.0,912.0,2.0,1.0,114500
11344.0,5.0,5.0,1958.0,1524.0,3.0,1.0,144000
18450.0,6.0,5.0,1965.0,2380.0,3.0,2.0,129000
8760.0,,7.0,1957.0,936.0,2.0,1.0,141000
6860.0,5.0,6.0,1956.0,1008.0,,1.0,131000
8250.0,5.0,7.0,1963.0,1053.0,3.0,2.0,142100
8176.0,5.0,6.0,1958.0,1056.0,3.0,1.0,139000
9750.0,6.0,,1958.0,1442.0,4.0,1.0,157900
9250.0,5.0,7.0,1954.0,1056.0,3.0,1.0,139400
11988.0,,6.0,1957.0,1244.0,3.0,1.0,150000
9100.0,5.0,5.0,1960.0,1144.0,3.0,1.0,120000
9736.0,6.0,6.0,1957.0,1721.0,4.0,2.0,174850
9770.0,5.0,5.0,1957.0,922.0,2.0,1.0,116000
10152.0,5.0,5.0,1956.0,1048.0,3.0,1.0,135000
12155.0,6.0,3.0,1970.0,1657.0,3.0,2.0,163500
12198.0,5.0,6.0,1955.0,1411.0,3.0,1.0,130000
10050.0,5.0,5.0,1955.0,1216.0,3.0,1.0,129500
11556.0,5.0,9.0,1953.0,1154.0,3.0,1.0,142000
8078.0,5.0,5.0,,1560.0,,2.0,128600
10950.0,6.0,6.0,1952.0,948.0,2.0,2.0,125000
7942.0,6.0,7.0,1953.0,1040.0,3.0,1.0,136000
,5.0,7.0,1953.0,1008.0,2.0,1.0,134500
8540.0,5.0,8.0,1956.0,925.0,3.0,1.0,127000
7134.0,5.0,5.0,1955.0,,3.0,2.0,130000
7150.0,4.0,4.0,1955.0,1540.0,4.0,1.0,115000
8400.0,5.0,5.0,1955.0,925.0,3.0,,116900
13300.0,5.0,7.0,1956.0,928.0,2.0,1.0,132000
9532.0,4.0,6.0,1953.0,1647.0,3.0,1.0,153000
15783.0,5.0,5.0,1952.0,924.0,2.0,1.0,112500
14190.0,4.0,7.0,1890.0,1544.0,3.0,0.0,138000
9600.0,5.0,7.0,1949.0,893.0,2.0,2.0,135000
12099.0,5.0,6.0,1953.0,1728.0,3.0,1.0,156000
21281.0,5.0,4.0,1935.0,3086.0,,3.0,301600
10134.0,5.0,6.0,1940.0,1034.0,2.0,1.0,109000
5500.0,4.0,6.0,1956.0,882.0,1.0,0.0,103200
10284.0,4.0,7.0,1925.0,1281.0,1.0,2.0,128500
10800.0,4.0,,1927.0,968.0,4.0,1.0,64500
10800.0,5.0,9.0,1895.0,1534.0,,0.0,148000
5400.0,5.0,6.0,1920.0,691.0,2.0,1.0,86000
10090.0,7.0,5.0,1963.0,1651.0,4.0,1.0,172000
8700.0,5.0,7.0,1961.0,888.0,3.0,1.0,120000
8300.0,6.0,6.0,,952.0,3.0,1.0,128500
11606.0,5.0,,1969.0,2080.0,5.0,2.0,135000
8064.0,5.0,7.0,1949.0,924.0,3.0,2.0,122900
11664.0,6.0,5.0,1948.0,1082.0,2.0,1.0,119200
10496.0,6.0,6.0,1949.0,1846.0,3.0,1.0,143000
7200.0,5.0,7.0,1950.0,988.0,3.0,1.0,119000
7200.0,5.0,3.0,1950.0,1238.0,3.0,1.0,102000
7200.0,5.0,8.0,1950.0,864.0,3.0,2.0,129000
7000.0,5.0,7.0,1960.0,1134.0,2.0,1.0,135000
7500.0,5.0,7.0,1959.0,1040.0,3.0,1.0,152000
7315.0,5.0,6.0,,1170.0,3.0,,140000
7903.0,5.0,5.0,1960.0,1242.0,3.0,1.0,152000
8000.0,5.0,5.0,1960.0,1377.0,3.0,1.0,156500
8000.0,5.0,4.0,1961.0,1800.0,6.0,0.0,141000
7000.0,5.0,6.0,1961.0,925.0,3.0,1.0,99000
9760.0,6.0,8.0,1964.0,1851.0,3.0,2.0,187000
7590.0,5.0,5.0,1962.0,,4.0,1.0,169500
6600.0,5.0,5.0,1962.0,864.0,2.0,1.0,125500
6760.0,5.0,5.0,1962.0,936.0,,1.0,130000
6978.0,5.0,7.0,1926.0,960.0,2.0,2.0,103000
9600.0,5.0,7.0,1910.0,1432.0,2.0,2.0,132000
6000.0,6.0,6.0,1927.0,,3.0,2.0,127500
4480.0,5.0,5.0,1922.0,1022.0,2.0,1.0,89500
7200.0,5.0,5.0,1980.0,936.0,2.0,2.0,140000
3153.0,5.0,6.0,1920.0,967.0,2.0,1.0,99900
10800.0,4.0,7.0,1885.0,1047.0,2.0,1.0,100000
,5.0,8.0,1940.0,1072.0,2.0,2.0,130000
9000.0,5.0,8.0,1900.0,1174.0,2.0,2.0,135000
6000.0,3.0,7.0,1948.0,1183.0,2.0,1.0,120000
5925.0,4.0,7.0,1937.0,1131.0,2.0,2.0,89471
5925.0,4.0,6.0,1900.0,,3.0,1.0,85000
6000.0,4.0,4.0,,960.0,2.0,1.0,108500
9639.0,4.0,8.0,1900.0,1798.0,4.0,2.0,137000
3880.0,5.0,9.0,1945.0,866.0,2.0,0.0,110500
8520.0,5.0,6.0,1923.0,968.0,2.0,2.0,100000
10337.0,8.0,9.0,1910.0,1772.0,3.0,2.0,184900
9863.0,6.0,6.0,1927.0,1642.0,4.0,1.0,145000
9600.0,5.0,8.0,1925.0,1472.0,3.0,1.0,125000
4571.0,5.0,7.0,,1232.0,3.0,2.0,114000
13600.0,5.0,5.0,1900.0,2337.0,5.0,,90000
8398.0,6.0,8.0,1910.0,1650.0,3.0,2.0,144100
9900.0,6.0,4.0,1880.0,2210.0,5.0,1.0,117500
3600.0,5.0,7.0,1930.0,1358.0,3.0,1.0,124500
13500.0,7.0,8.0,1879.0,2454.0,3.0,2.0,185000
7200.0,6.0,6.0,1910.0,2291.0,4.0,2.0,133900
5400.0,6.0,7.0,1926.0,1616.0,3.0,1.0,152000
8100.0,5.0,6.0,1948.0,1559.0,2.0,2.0,153500
10800.0,7.0,8.0,1890.0,2554.0,3.0,2.0,159500
9439.0,5.0,5.0,1930.0,1248.0,2.0,1.0,87000
8626.0,4.0,6.0,1956.0,968.0,2.0,1.0,104500
11800.0,,7.0,1949.0,1382.0,1.0,1.0,110000
6854.0,5.0,7.0,1925.0,1060.0,1.0,,136500
8674.0,5.0,6.0,1950.0,1435.0,3.0,1.0,128250
8731.0,5.0,5.0,1920.0,1167.0,3.0,2.0,144000
8737.0,6.0,7.0,1923.0,1635.0,3.0,,210000
6125.0,,7.0,1939.0,1274.0,3.0,1.0,135000
6000.0,6.0,,1939.0,1232.0,3.0,1.0,128000
6000.0,6.0,6.0,1941.0,1218.0,3.0,2.0,131000
6120.0,5.0,7.0,1939.0,884.0,2.0,1.0,113000
6240.0,6.0,5.0,1938.0,,3.0,2.0,126000
6240.0,5.0,8.0,1939.0,1322.0,4.0,1.0,132000
6240.0,5.0,,1930.0,1426.0,3.0,1.0,131750
6120.0,5.0,6.0,1926.0,1281.0,2.0,2.0,132500
6120.0,5.0,8.0,1920.0,,4.0,1.0,137500
6120.0,7.0,,1929.0,854.0,2.0,2.0,132000
6240.0,6.0,6.0,1931.0,1367.0,3.0,1.0,127500
6180.0,6.0,5.0,1926.0,986.0,2.0,1.0,102000
7755.0,6.0,8.0,1918.0,2264.0,4.0,1.0,200000
,6.0,6.0,1919.0,1824.0,3.0,2.0,180500
8850.0,6.0,7.0,1920.0,1376.0,3.0,2.0,165000
8550.0,5.0,5.0,1926.0,1316.0,4.0,2.0,90000
8730.0,6.0,7.0,1915.0,1396.0,3.0,1.0,153575
5700.0,7.0,6.0,1929.0,1344.0,3.0,2.0,140000
8520.0,6.0,7.0,1916.0,2526.0,5.0,1.0,136000
5680.0,5.0,4.0,1901.0,,3.0,1.0,113000
5680.0,5.0,3.0,1901.0,1214.0,2.0,1.0,117000
7758.0,,4.0,1931.0,1818.0,4.0,1.0,169500
7449.0,7.0,7.0,1930.0,1108.0,3.0,,139400
13200.0,6.0,6.0,1963.0,2294.0,5.0,2.0,202500
6882.0,6.0,7.0,1914.0,1355.0,3.0,0.0,127000
9000.0,6.0,6.0,1937.0,1375.0,3.0,1.0,141000
9780.0,7.0,9.0,1950.0,1952.0,4.0,1.0,212300
10320.0,6.0,5.0,1915.0,2180.0,3.0,2.0,161000
4330.0,4.0,6.0,1958.0,1315.0,3.0,2.0,99500
7200.0,5.0,7.0,1920.0,1111.0,3.0,1.0,101000
4800.0,4.0,7.0,1916.0,1196.0,2.0,2.0,109900
12358.0,5.0,6.0,1941.0,1382.0,2.0,2.0,128500
10120.0,7.0,4.0,1910.0,1889.0,4.0,1.0,122000
4388.0,5.0,7.0,,840.0,3.0,0.0,87000
10320.0,4.0,1.0,1910.0,1484.0,3.0,1.0,50000
12888.0,7.0,8.0,1937.0,2267.0,3.0,2.0,219000
18030.0,5.0,6.0,1946.0,3086.0,3.0,0.0,200500
,5.0,6.0,1940.0,1134.0,3.0,1.0,126000
4484.0,5.0,6.0,1942.0,1282.0,2.0,1.0,108500
11235.0,5.0,5.0,1963.0,999.0,3.0,1.0,130000
11235.0,5.0,5.0,1964.0,1452.0,2.0,2.0,158450
14299.0,4.0,3.0,1964.0,1005.0,3.0,2.0,115400
7943.0,4.0,5.0,1961.0,,3.0,,118500
14149.0,5.0,,1964.0,1020.0,3.0,2.0,165000
11677.0,5.0,4.0,1966.0,1040.0,3.0,1.0,123000
8400.0,6.0,5.0,1966.0,913.0,3.0,1.0,129000
7094.0,5.0,,1966.0,894.0,3.0,1.0,125000
8978.0,5.0,5.0,1968.0,948.0,3.0,1.0,108000
8425.0,5.0,6.0,1971.0,868.0,2.0,2.0,119900
8665.0,5.0,5.0,1968.0,897.0,3.0,1.0,115000
8398.0,5.0,5.0,1967.0,943.0,2.0,2.0,134500
7742.0,5.0,7.0,1966.0,955.0,3.0,,127000
8724.0,5.0,5.0,1968.0,894.0,3.0,2.0,129000
8197.0,6.0,5.0,1977.0,1285.0,3.0,2.0,143500
8169.0,5.0,7.0,1966.0,912.0,3.0,1.0,129000
14175.0,5.0,5.0,1956.0,1375.0,3.0,1.0,187000
16779.0,5.0,4.0,1920.0,2654.0,4.0,2.0,158000
25339.0,5.0,7.0,1918.0,1416.0,3.0,2.0,112000
6960.0,7.0,8.0,1940.0,1302.0,2.0,1.0,165250
11375.0,,5.0,1954.0,1299.0,3.0,2.0,150000
13770.0,5.0,6.0,1958.0,1176.0,3.0,1.0,137000
9000.0,4.0,7.0,1945.0,998.0,3.0,2.0,89500
115149.0,7.0,5.0,1971.0,1824.0,2.0,,302000
11075.0,6.0,,1984.0,1522.0,3.0,2.0,182000
10029.0,6.0,5.0,1988.0,2060.0,4.0,2.0,211000
17541.0,5.0,7.0,1948.0,1325.0,3.0,2.0,216000
22692.0,5.0,5.0,1953.0,1630.0,3.0,2.0,130000
17808.0,4.0,5.0,1946.0,1242.0,,1.0,109900
12671.0,6.0,7.0,1954.0,2422.0,4.0,2.0,255000
12615.0,6.0,7.0,1950.0,2158.0,4.0,2.0,243000
10512.0,6.0,6.0,1954.0,1626.0,3.0,1.0,154000
5400.0,5.0,5.0,1958.0,864.0,3.0,1.0,118000
11515.0,4.0,5.0,1958.0,943.0,3.0,1.0,80000
7711.0,4.0,3.0,1977.0,1440.0,4.0,0.0,150000
9098.0,4.0,7.0,1920.0,605.0,2.0,0.0,86000
3869.0,5.0,6.0,1984.0,1038.0,2.0,1.0,130000
9280.0,5.0,6.0,1951.0,1342.0,4.0,1.0,125000
11100.0,5.0,,1951.0,1480.0,4.0,1.0,136500
7550.0,4.0,5.0,1920.0,1362.0,4.0,1.0,96000
9060.0,5.0,6.0,1957.0,1340.0,3.0,1.0,120000
23920.0,6.0,5.0,1984.0,1822.0,4.0,2.0,228500
10357.0,,5.0,1990.0,1442.0,3.0,2.0,179900
13474.0,,5.0,1990.0,2243.0,4.0,3.0,225000
10380.0,7.0,5.0,1986.0,2730.0,4.0,2.0,301000
13125.0,7.0,5.0,1991.0,2127.0,4.0,3.0,238000
11287.0,7.0,6.0,1989.0,1982.0,3.0,2.0,228500
9317.0,7.0,5.0,1994.0,1958.0,3.0,2.0,220000
9965.0,7.0,5.0,2007.0,,4.0,3.0,383970
9965.0,8.0,5.0,2006.0,2828.0,4.0,3.0,424870
9178.0,8.0,5.0,2007.0,1651.0,3.0,3.0,250000
10481.0,8.0,5.0,2006.0,2140.0,3.0,3.0,360000
10652.0,7.0,5.0,2006.0,1494.0,3.0,,279500
11175.0,7.0,5.0,2007.0,1316.0,3.0,2.0,200141
,8.0,,2007.0,1651.0,3.0,3.0,246500
9588.0,,5.0,2007.0,2574.0,,3.0,276000
8814.0,7.0,5.0,2005.0,1274.0,3.0,2.0,203000
11103.0,7.0,5.0,,1456.0,3.0,2.0,155835
8556.0,,5.0,2006.0,1240.0,2.0,3.0,194000
6762.0,7.0,5.0,2007.0,1208.0,2.0,2.0,195400
11750.0,7.0,5.0,2005.0,1546.0,3.0,3.0,217000
8760.0,8.0,5.0,2006.0,1500.0,3.0,2.0,212999
7242.0,7.0,5.0,2005.0,1270.0,2.0,2.0,175900
,7.0,5.0,2005.0,1795.0,3.0,2.0,191000
9317.0,6.0,5.0,2006.0,1314.0,3.0,2.0,176432
14364.0,7.0,5.0,1988.0,2062.0,3.0,2.0,277000
8883.0,7.0,5.0,1988.0,1873.0,3.0,,207000
159000.0,6.0,7.0,1958.0,2144.0,4.0,,277000
53107.0,6.0,5.0,1992.0,1953.0,3.0,2.0,240000
12205.0,6.0,8.0,,2087.0,5.0,,187500
20064.0,8.0,6.0,1976.0,1743.0,0.0,2.0,279000
14217.0,5.0,5.0,1994.0,1022.0,3.0,2.0,139500
8775.0,5.0,5.0,1994.0,990.0,3.0,1.0,126000
11249.0,6.0,5.0,1995.0,1200.0,3.0,2.0,177500
10021.0,6.0,6.0,1997.0,1308.0,3.0,2.0,175000
9531.0,6.0,5.0,1998.0,1796.0,3.0,2.0,211000
8428.0,5.0,7.0,,990.0,3.0,1.0,146000
16561.0,5.0,5.0,1996.0,1097.0,3.0,1.0,147900
,4.0,5.0,1994.0,990.0,3.0,0.0,123600
9337.0,6.0,5.0,1997.0,1786.0,3.0,2.0,204750
10820.0,7.0,5.0,1999.0,,,2.0,235500
12352.0,7.0,5.0,1998.0,1753.0,3.0,2.0,217000
